Namespace(seed=969491451, GPU_to_use=None, epochs=100, batch_size=32, lr=0.0005, lr_decay=200, gamma=0.5, training_samples=624, test_samples=208, shuffle_traindata=True, prediction_steps=10, encoder_hidden=256, decoder_hidden=256, encoder='mlp', decoder='mlp', prior=1, edge_types=2, dont_use_encoder=True, lr_z=0.1, global_temp=False, load_temperatures=False, alpha=2, num_cats=3, unobserved=0, model_unobserved=0, dont_shuffle_unobserved=False, teacher_forcing=0, suffix='_energy_long_7d', timesteps=168, num_atoms=7, dims=11, datadir='./data', save_folder='logs', expername='', sym_save_folder='../logs', load_folder='', test_time_adapt=False, lr_logits=0.01, num_tta_steps=100, dont_skip_first=False, temp=0.5, hard=False, no_validate=False, no_cuda=False, var=5e-07, encoder_dropout=0.0, decoder_dropout=0.0, no_factor=False, f='C:\\Users\\GwenH\\AppData\\Roaming\\jupyter\\runtime\\kernel-204e35d8-5abf-4cde-8c16-c5199476a4e0.json', test=True, device=device(type='cuda', index=0), cuda=True, factor=True, validate=True, shuffle_unobserved=True, skip_first=True, use_encoder=False, time='20221109-212831', num_GPU=1, batch_size_multiGPU=32, log_path='logs\\20221109-212831')
None
DataParallel(
  (module): MLPDecoder(
    (msg_fc1): ModuleList(
      (0): Linear(in_features=22, out_features=256, bias=True)
      (1): Linear(in_features=22, out_features=256, bias=True)
    )
    (msg_fc2): ModuleList(
      (0): Linear(in_features=256, out_features=256, bias=True)
      (1): Linear(in_features=256, out_features=256, bias=True)
    )
    (out_fc1): Linear(in_features=267, out_features=256, bias=True)
    (out_fc2): Linear(in_features=256, out_features=256, bias=True)
    (out_fc3): Linear(in_features=256, out_features=11, bias=True)
  )
)
0 train	 	loss_kl -3.2058792591 	acc 0.5022693452 	auroc 0.5023243985 	loss_nll 194548219.8000000119 	loss_mse 0.1059053980 	loss 194548219.5999999940 	inference time 0.0904579282 	time: 2.4534s 	
55 validate	 	loss_kl -0.0778584778 	acc 0.5034013605 	auroc 0.5005831994 	loss_nll 5733270.7142857146 	loss_mse 0.0031209965 	loss 5733270.7142857146 	inference time 0.1108462129 	time: 3.7350s 	
56 train	 	loss_kl -0.0787873227 	acc 0.5040550595 	auroc 0.4998760208 	loss_nll 3993861.1250000000 	loss_mse 0.0021741214 	loss 3993861.1250000000 	inference time 0.0890106082 	time: 2.5621s 	
56 validate	 	loss_kl -0.0790385295 	acc 0.5034013605 	auroc 0.4996709749 	loss_nll 5229156.9642857146 	loss_mse 0.0028465742 	loss 5229156.9642857146 	inference time 0.1107038089 	time: 3.8168s 	
57 train	 	loss_kl -0.0781061642 	acc 0.5039062500 	auroc 0.4997707807 	loss_nll 3937585.6124999998 	loss_mse 0.0021434870 	loss 3937585.6124999998 	inference time 0.0898096919 	time: 2.5831s 	
57 validate	 	loss_kl -0.0781307242 	acc 0.5034013605 	auroc 0.4989213185 	loss_nll 5094514.1071428573 	loss_mse 0.0027732793 	loss 5094514.1071428573 	inference time 0.0907571316 	time: 4.0624s 	
58 train	 	loss_kl -0.0776417539 	acc 0.5041294643 	auroc 0.4996900029 	loss_nll 3885240.9500000002 	loss_mse 0.0021149924 	loss 3885240.9500000002 	inference time 0.0868163705 	time: 2.5202s 	
58 validate	 	loss_kl -0.0776149407 	acc 0.5034013605 	auroc 0.4990835691 	loss_nll 5061202.1428571427 	loss_mse 0.0027551455 	loss 5061202.1428571427 	inference time 0.1233839648 	time: 3.8178s 	
59 train	 	loss_kl -0.0798106648 	acc 0.5035342262 	auroc 0.4988592670 	loss_nll 3903294.6625000001 	loss_mse 0.0021248202 	loss 3903294.6625000001 	inference time 0.0900080681 	time: 2.5871s 	
59 validate	 	loss_kl -0.0824972625 	acc 0.5034013605 	auroc 0.4990631752 	loss_nll 5178478.6071428573 	loss_mse 0.0028189867 	loss 5178478.6071428573 	inference time 0.1196797916 	time: 3.8278s 	
60 train	 	loss_kl -0.0839487318 	acc 0.5027157738 	auroc 0.4985280816 	loss_nll 3852670.5249999999 	loss_mse 0.0020972621 	loss 3852670.5249999999 	inference time 0.0857690573 	time: 2.4763s 	
60 validate	 	loss_kl -0.0871434286 	acc 0.5034013605 	auroc 0.4998022350 	loss_nll 5130820.5714285718 	loss_mse 0.0027930433 	loss 5130820.5714285718 	inference time 0.1091364792 	time: 3.9095s 	
61 train	 	loss_kl -0.0853860341 	acc 0.5039806548 	auroc 0.4998557627 	loss_nll 3768052.1625000001 	loss_mse 0.0020511988 	loss 3768052.1625000001 	inference time 0.0845227838 	time: 2.4644s 	
61 validate	 	loss_kl -0.0837567523 	acc 0.5034013605 	auroc 0.4994276590 	loss_nll 5005443.7142857146 	loss_mse 0.0027247924 	loss 5005443.7142857146 	inference time 0.1092794282 	time: 3.8029s 	
62 train	 	loss_kl -0.0793643761 	acc 0.5034598214 	auroc 0.4995908022 	loss_nll 3811204.7124999999 	loss_mse 0.0020746895 	loss 3811204.7124999999 	inference time 0.0896573305 	time: 2.5791s 	
62 validate	 	loss_kl -0.0721186027 	acc 0.5034013605 	auroc 0.4994176745 	loss_nll 5077239.8571428573 	loss_mse 0.0027638757 	loss 5077239.8571428573 	inference time 0.1014428820 	time: 3.7310s 	
63 train	 	loss_kl -0.0730141699 	acc 0.5035342262 	auroc 0.4996965965 	loss_nll 3747310.8750000000 	loss_mse 0.0020399079 	loss 3747310.8750000000 	inference time 0.0878152966 	time: 2.5213s 	
63 validate	 	loss_kl -0.0741215125 	acc 0.5034013605 	auroc 0.4997114464 	loss_nll 4895340.7142857146 	loss_mse 0.0026648562 	loss 4895340.7142857146 	inference time 0.1142662934 	time: 3.7998s 	
64 train	 	loss_kl -0.0739571765 	acc 0.5036086310 	auroc 0.4999252440 	loss_nll 3871338.7250000001 	loss_mse 0.0021074244 	loss 3871338.7250000001 	inference time 0.0876132250 	time: 2.5212s 	
64 validate	 	loss_kl -0.0764719248 	acc 0.5034013605 	auroc 0.4997821506 	loss_nll 5331371.3928571427 	loss_mse 0.0029022163 	loss 5331371.3928571427 	inference time 0.0950310571 	time: 3.9704s 	
65 train	 	loss_kl -0.0745744400 	acc 0.5040178571 	auroc 0.5004193931 	loss_nll 3817372.0750000002 	loss_mse 0.0020780469 	loss 3817372.0750000002 	inference time 0.0884621382 	time: 2.5482s 	
65 validate	 	loss_kl -0.0695620179 	acc 0.5034013605 	auroc 0.5002277845 	loss_nll 5261673.1071428573 	loss_mse 0.0028642749 	loss 5261673.1071428573 	inference time 0.1205347266 	time: 3.7649s 	
66 train	 	loss_kl -0.0709604524 	acc 0.5042782738 	auroc 0.5009517102 	loss_nll 3799115.5499999998 	loss_mse 0.0020681086 	loss 3799115.5499999998 	inference time 0.0878022075 	time: 2.5432s 	
66 validate	 	loss_kl -0.0729432617 	acc 0.5034013605 	auroc 0.5013317657 	loss_nll 4877540.7500000000 	loss_mse 0.0026551665 	loss 4877540.7500000000 	inference time 0.0890472957 	time: 3.8417s 	
67 train	 	loss_kl -0.0693909857 	acc 0.5043898810 	auroc 0.5007308538 	loss_nll 3622464.4125000001 	loss_mse 0.0019719458 	loss 3622464.4125000001 	inference time 0.0862182021 	time: 2.4963s 	
67 validate	 	loss_kl -0.0642376670 	acc 0.5034013605 	auroc 0.5015647502 	loss_nll 4926087.7500000000 	loss_mse 0.0026815938 	loss 4926087.7500000000 	inference time 0.1158331803 	time: 3.7878s 	
68 train	 	loss_kl -0.0618802760 	acc 0.5046130952 	auroc 0.5011066448 	loss_nll 3560557.7999999998 	loss_mse 0.0019382460 	loss 3560557.7999999998 	inference time 0.0889120579 	time: 2.5492s 	
68 validate	 	loss_kl -0.0618629269 	acc 0.5034013605 	auroc 0.5015241951 	loss_nll 4804020.7142857146 	loss_mse 0.0026151446 	loss 4804020.7142857146 	inference time 0.0948889937 	time: 3.7141s 	
69 train	 	loss_kl -0.0666748157 	acc 0.5039806548 	auroc 0.5001631683 	loss_nll 3520784.9750000001 	loss_mse 0.0019165950 	loss 3520784.9750000001 	inference time 0.0850229383 	time: 2.4684s 	
69 validate	 	loss_kl -0.0730985254 	acc 0.5034013605 	auroc 0.5016557122 	loss_nll 4799392.2857142854 	loss_mse 0.0026126250 	loss 4799392.2857142854 	inference time 0.0950312955 	time: 3.7410s 	
70 train	 	loss_kl -0.0785836816 	acc 0.5034970238 	auroc 0.4997970141 	loss_nll 3569773.2000000002 	loss_mse 0.0019432625 	loss 3569773.2000000002 	inference time 0.0916530252 	time: 2.6010s 	
70 validate	 	loss_kl -0.0837355182 	acc 0.5034013605 	auroc 0.5017872042 	loss_nll 4781901.2500000000 	loss_mse 0.0026031035 	loss 4781901.2500000000 	inference time 0.1166879109 	time: 3.7520s 	
71 train	 	loss_kl -0.0847240642 	acc 0.5045758929 	auroc 0.5013073713 	loss_nll 3831196.5874999999 	loss_mse 0.0020855725 	loss 3831196.5874999999 	inference time 0.0856210828 	time: 2.4903s 	
71 validate	 	loss_kl -0.0855256170 	acc 0.5034013605 	auroc 0.5009568730 	loss_nll 4780369.3571428573 	loss_mse 0.0026022696 	loss 4780369.3571428573 	inference time 0.1044350692 	time: 3.7330s 	
72 train	 	loss_kl -0.0976791449 	acc 0.5045758929 	auroc 0.5009703657 	loss_nll 3747018.8500000001 	loss_mse 0.0020397489 	loss 3747018.8500000001 	inference time 0.0865189433 	time: 2.5093s 	
72 validate	 	loss_kl -0.1066306021 	acc 0.5034013605 	auroc 0.5006430561 	loss_nll 5235697.7500000000 	loss_mse 0.0028501350 	loss 5235697.7500000000 	inference time 0.1273736954 	time: 3.7929s 	
73 train	 	loss_kl -0.0987421695 	acc 0.5040550595 	auroc 0.5006438702 	loss_nll 3803054.3125000000 	loss_mse 0.0020702527 	loss 3803054.3125000000 	inference time 0.0896612525 	time: 2.5781s 	
73 validate	 	loss_kl -0.0834612016 	acc 0.5034013605 	auroc 0.5007545220 	loss_nll 5025771.6071428573 	loss_mse 0.0027358582 	loss 5025771.6071428573 	inference time 0.1141233444 	time: 3.7310s 	
74 train	 	loss_kl -0.0850191027 	acc 0.5048735119 	auroc 0.5012605886 	loss_nll 3542559.1124999998 	loss_mse 0.0019284481 	loss 3542559.1124999998 	inference time 0.0876650810 	time: 2.5242s 	
74 validate	 	loss_kl -0.0902749225 	acc 0.5034013605 	auroc 0.5004400454 	loss_nll 4688083.1071428573 	loss_mse 0.0025520321 	loss 4688083.1071428573 	inference time 0.1078541619 	time: 3.7081s 	
75 train	 	loss_kl -0.0917520232 	acc 0.5039062500 	auroc 0.5004090483 	loss_nll 3543947.2875000001 	loss_mse 0.0019292037 	loss 3543947.2875000001 	inference time 0.0898598552 	time: 2.5721s 	
75 validate	 	loss_kl -0.0927008465 	acc 0.5034013605 	auroc 0.5005716808 	loss_nll 4689556.2142857146 	loss_mse 0.0025528340 	loss 4689556.2142857146 	inference time 0.0988785539 	time: 3.8308s 	
76 train	 	loss_kl -0.0952829767 	acc 0.5039434524 	auroc 0.4999433652 	loss_nll 3464107.7749999999 	loss_mse 0.0018857418 	loss 3464107.7749999999 	inference time 0.0900094986 	time: 2.5822s 	
76 validate	 	loss_kl -0.0859150078 	acc 0.5034013605 	auroc 0.5006578857 	loss_nll 4735337.7857142854 	loss_mse 0.0025777561 	loss 4735337.7857142854 	inference time 0.0870531627 	time: 3.8397s 	
77 train	 	loss_kl -0.0756774992 	acc 0.5043526786 	auroc 0.5000403596 	loss_nll 3372775.1749999998 	loss_mse 0.0018360235 	loss 3372775.1749999998 	inference time 0.0938781023 	time: 2.6674s 	
77 validate	 	loss_kl -0.0731469393 	acc 0.5034013605 	auroc 0.5006429260 	loss_nll 4635693.6428571427 	loss_mse 0.0025235132 	loss 4635693.6428571427 	inference time 0.1206772668 	time: 3.7739s 	
78 train	 	loss_kl -0.0720401708 	acc 0.5037574405 	auroc 0.4995836954 	loss_nll 3475584.6749999998 	loss_mse 0.0018919894 	loss 3475584.6749999998 	inference time 0.0887629986 	time: 2.5542s 	
78 validate	 	loss_kl -0.0719871904 	acc 0.5034013605 	auroc 0.5009369145 	loss_nll 4652650.6428571427 	loss_mse 0.0025327440 	loss 4652650.6428571427 	inference time 0.1011580059 	time: 3.7909s 	
79 train	 	loss_kl -0.0781319059 	acc 0.5040178571 	auroc 0.4996982424 	loss_nll 3466881.0750000002 	loss_mse 0.0018872515 	loss 3466881.0750000002 	inference time 0.0920519829 	time: 2.6299s 	
79 validate	 	loss_kl -0.0749659389 	acc 0.5034013605 	auroc 0.5010283556 	loss_nll 4878201.8928571427 	loss_mse 0.0026555263 	loss 4878201.8928571427 	inference time 0.0870526518 	time: 3.8716s 	
80 train	 	loss_kl -0.0739081994 	acc 0.5045386905 	auroc 0.5011559837 	loss_nll 3510582.5499999998 	loss_mse 0.0019110411 	loss 3510582.5499999998 	inference time 0.0904566646 	time: 2.5910s 	
80 validate	 	loss_kl -0.0803222582 	acc 0.5034013605 	auroc 0.5011297306 	loss_nll 4554036.9642857146 	loss_mse 0.0024790622 	loss 4554036.9642857146 	inference time 0.0927521161 	time: 3.7899s 	
81 train	 	loss_kl -0.0852630142 	acc 0.5042782738 	auroc 0.5007881756 	loss_nll 3377020.9750000001 	loss_mse 0.0018383348 	loss 3377020.9750000001 	inference time 0.0904602051 	time: 2.5951s 	
81 validate	 	loss_kl -0.1005193293 	acc 0.5034013605 	auroc 0.5006632415 	loss_nll 4359414.1785714282 	loss_mse 0.0023731161 	loss 4359414.1785714282 	inference time 0.0984512397 	time: 3.8058s 	
82 train	 	loss_kl -0.0872444401 	acc 0.5052827381 	auroc 0.5021523284 	loss_nll 3484151.5874999999 	loss_mse 0.0018966530 	loss 3484151.5874999999 	inference time 0.0917050719 	time: 2.6230s 	
82 validate	 	loss_kl -0.0605433615 	acc 0.5034013605 	auroc 0.5004911774 	loss_nll 4794514.1785714282 	loss_mse 0.0026099696 	loss 4794514.1785714282 	inference time 0.0987360477 	time: 3.9774s 	
83 train	 	loss_kl -0.0527462447 	acc 0.5030133929 	auroc 0.4996795790 	loss_nll 3439273.9500000002 	loss_mse 0.0018722231 	loss 3439273.9500000002 	inference time 0.0929001927 	time: 2.6439s 	
83 validate	 	loss_kl -0.0482233316 	acc 0.5034013605 	auroc 0.5008355027 	loss_nll 4574054.2142857146 	loss_mse 0.0024899587 	loss 4574054.2142857146 	inference time 0.0921820232 	time: 3.8198s 	
84 train	 	loss_kl -0.0480040126 	acc 0.5050595238 	auroc 0.5015790227 	loss_nll 3331114.0249999999 	loss_mse 0.0018133446 	loss 3331114.0249999999 	inference time 0.0943975568 	time: 2.6300s 	
84 validate	 	loss_kl -0.0487934165 	acc 0.5034013605 	auroc 0.5007444452 	loss_nll 4421411.5714285718 	loss_mse 0.0024068653 	loss 4421411.5714285718 	inference time 0.0975960663 	time: 4.0252s 	
85 train	 	loss_kl -0.0545521222 	acc 0.5039806548 	auroc 0.5004561264 	loss_nll 3309743.0249999999 	loss_mse 0.0018017109 	loss 3309743.0249999999 	inference time 0.0923048377 	time: 2.6359s 	
85 validate	 	loss_kl -0.0615592711 	acc 0.5034013605 	auroc 0.5010083915 	loss_nll 4459783.5714285718 	loss_mse 0.0024277537 	loss 4459783.5714285718 	inference time 0.0907570635 	time: 3.8078s 	
86 train	 	loss_kl -0.0646344857 	acc 0.5032738095 	auroc 0.5004166576 	loss_nll 3404351.4624999999 	loss_mse 0.0018532126 	loss 3404351.4624999999 	inference time 0.0900591969 	time: 2.5911s 	
86 validate	 	loss_kl -0.0596013702 	acc 0.5034013605 	auroc 0.5020115771 	loss_nll 4470324.8214285718 	loss_mse 0.0024334920 	loss 4470324.8214285718 	inference time 0.1051473277 	time: 3.8018s 	
87 train	 	loss_kl -0.0574048843 	acc 0.5043154762 	auroc 0.4997869698 	loss_nll 3279720.5375000001 	loss_mse 0.0017853677 	loss 3279720.5375000001 	inference time 0.0881123900 	time: 2.5332s 	
87 validate	 	loss_kl -0.0608632937 	acc 0.5034013605 	auroc 0.5019201702 	loss_nll 4406222.0357142854 	loss_mse 0.0023985966 	loss 4406222.0357142854 	inference time 0.0941765990 	time: 3.7849s 	
88 train	 	loss_kl -0.0773313154 	acc 0.5033854167 	auroc 0.4989476313 	loss_nll 3226690.5625000000 	loss_mse 0.0017565000 	loss 3226690.5625000000 	inference time 0.0913550496 	time: 2.6190s 	
88 validate	 	loss_kl -0.0867945105 	acc 0.5034013605 	auroc 0.5020617357 	loss_nll 4521365.2142857146 	loss_mse 0.0024612766 	loss 4521365.2142857146 	inference time 0.0936067786 	time: 3.8098s 	
89 train	 	loss_kl -0.0690449903 	acc 0.5034970238 	auroc 0.4992485832 	loss_nll 3248830.3250000002 	loss_mse 0.0017685521 	loss 3248830.3250000002 	inference time 0.0899637341 	time: 2.5762s 	
89 validate	 	loss_kl -0.0536382816 	acc 0.5034013605 	auroc 0.5018492858 	loss_nll 4387177.9642857146 	loss_mse 0.0023882296 	loss 4387177.9642857146 	inference time 0.1138387067 	time: 3.8278s 	
90 train	 	loss_kl -0.0506495997 	acc 0.5036830357 	auroc 0.4983798940 	loss_nll 3252572.0125000002 	loss_mse 0.0017705890 	loss 3252572.0125000002 	inference time 0.0899096727 	time: 2.5761s 	
90 validate	 	loss_kl -0.0519064330 	acc 0.5034013605 	auroc 0.5018086208 	loss_nll 4392131.6428571427 	loss_mse 0.0023909263 	loss 4392131.6428571427 	inference time 0.0950316702 	time: 3.7370s 	
91 train	 	loss_kl -0.0511905169 	acc 0.5044270833 	auroc 0.4991416522 	loss_nll 3245484.4375000000 	loss_mse 0.0017667308 	loss 3245484.4375000000 	inference time 0.0895110250 	time: 2.5681s 	
91 validate	 	loss_kl -0.0496915387 	acc 0.5034013605 	auroc 0.5016261845 	loss_nll 4372404.0357142854 	loss_mse 0.0023801873 	loss 4372404.0357142854 	inference time 0.1032951219 	time: 3.9544s 	
92 train	 	loss_kl -0.0523897093 	acc 0.5041294643 	auroc 0.4995261675 	loss_nll 3180997.9249999998 	loss_mse 0.0017316265 	loss 3180997.9249999998 	inference time 0.0889619827 	time: 2.5532s 	
92 validate	 	loss_kl -0.0568955589 	acc 0.5034013605 	auroc 0.5013928489 	loss_nll 4440793.6071428573 	loss_mse 0.0024174162 	loss 4440793.6071428573 	inference time 0.0920395851 	time: 3.8228s 	
93 train	 	loss_kl -0.0603961116 	acc 0.5049479167 	auroc 0.4995048220 	loss_nll 3344582.2500000000 	loss_mse 0.0018206762 	loss 3344582.2500000000 	inference time 0.0986345291 	time: 2.7576s 	
93 validate	 	loss_kl -0.0554904453 	acc 0.5034013605 	auroc 0.5021018505 	loss_nll 4588739.4642857146 	loss_mse 0.0024979530 	loss 4588739.4642857146 	inference time 0.0974533558 	time: 4.0781s 	
94 train	 	loss_kl -0.0551258631 	acc 0.5040550595 	auroc 0.4996063706 	loss_nll 3258828.0750000002 	loss_mse 0.0017739946 	loss 3258828.0750000002 	inference time 0.0959935188 	time: 2.7047s 	
94 validate	 	loss_kl -0.0633461773 	acc 0.5034013605 	auroc 0.5026491374 	loss_nll 4365897.2142857146 	loss_mse 0.0023766453 	loss 4365897.2142857146 	inference time 0.1202498504 	time: 3.9873s 	
95 train	 	loss_kl -0.0679125115 	acc 0.5029017857 	auroc 0.4975438682 	loss_nll 3181602.6625000001 	loss_mse 0.0017319557 	loss 3181602.6625000001 	inference time 0.0997833848 	time: 2.7925s 	
95 validate	 	loss_kl -0.0585499778 	acc 0.5034013605 	auroc 0.5025477563 	loss_nll 4408360.5000000000 	loss_mse 0.0023997608 	loss 4408360.5000000000 	inference time 0.1166880812 	time: 4.0422s 	
96 train	 	loss_kl -0.0484521858 	acc 0.5036086310 	auroc 0.4988304248 	loss_nll 3199203.9375000000 	loss_mse 0.0017415372 	loss 3199203.9375000000 	inference time 0.0997452736 	time: 2.8037s 	
96 validate	 	loss_kl -0.0469038976 	acc 0.5034013605 	auroc 0.5027805101 	loss_nll 4356256.2321428573 	loss_mse 0.0023713969 	loss 4356256.2321428573 	inference time 0.1047200135 	time: 4.4920s 	
97 train	 	loss_kl -0.0523262052 	acc 0.5033854167 	auroc 0.4979208286 	loss_nll 3162953.6000000001 	loss_mse 0.0017218038 	loss 3162953.6000000001 	inference time 0.1028725386 	time: 2.8095s 	
97 validate	 	loss_kl -0.0629466400 	acc 0.5034013605 	auroc 0.5026791702 	loss_nll 4402268.0714285718 	loss_mse 0.0023964443 	loss 4402268.0714285718 	inference time 0.1102766991 	time: 4.1120s 	
98 train	 	loss_kl -0.0691310138 	acc 0.5037946429 	auroc 0.4985579412 	loss_nll 3245774.8999999999 	loss_mse 0.0017668889 	loss 3245774.8999999999 	inference time 0.0964919448 	time: 2.7207s 	
98 validate	 	loss_kl -0.0673686777 	acc 0.5034013605 	auroc 0.5030447069 	loss_nll 4563739.2142857146 	loss_mse 0.0024843437 	loss 4563739.2142857146 	inference time 0.1240968023 	time: 3.9953s 	
99 train	 	loss_kl -0.0672389735 	acc 0.5034598214 	auroc 0.4980092401 	loss_nll 3263157.9874999998 	loss_mse 0.0017763517 	loss 3263157.9874999998 	inference time 0.0931488872 	time: 2.5860s 	
99 validate	 	loss_kl -0.0702190399 	acc 0.5034013605 	auroc 0.5029333567 	loss_nll 4426422.7321428573 	loss_mse 0.0024095933 	loss 4426422.7142857146 	inference time 0.1211044788 	time: 3.7579s 	
Best Epoch: 0096
-------------------------------- 
--------Testing----------------- 
-------------------------------- 
loss_kl -0.0702190399 	acc 0.4951814059 	auroc 0.4962202034 	loss_nll 5759766.0714285718 	loss_mse 0.0031543077 	loss 5759766.0714285718 	inference time 0.1219593797 	
Data: _energy_long_7d
Version: variational
Total Time: 00:13:19
