Namespace(seed=969491451, GPU_to_use=None, epochs=100, batch_size=32, lr=0.0005, lr_decay=200, gamma=0.5, training_samples=1096, test_samples=365, shuffle_traindata=True, prediction_steps=10, encoder_hidden=256, decoder_hidden=256, encoder='mlp', decoder='mlp', prior=1, edge_types=2, dont_use_encoder=True, lr_z=0.1, global_temp=False, load_temperatures=False, alpha=2, num_cats=3, unobserved=0, model_unobserved=0, dont_shuffle_unobserved=False, teacher_forcing=0, suffix='_energy_DE_1d', timesteps=24, num_atoms=7, dims=10, datadir='./data', save_folder='logs', expername='', sym_save_folder='../logs', load_folder='', test_time_adapt=False, lr_logits=0.01, num_tta_steps=100, dont_skip_first=False, temp=0.5, hard=False, no_validate=False, no_cuda=False, var=5e-07, encoder_dropout=0.0, decoder_dropout=0.0, no_factor=False, f='C:\\Users\\GwenH\\AppData\\Roaming\\jupyter\\runtime\\kernel-204e35d8-5abf-4cde-8c16-c5199476a4e0.json', test=True, device=device(type='cuda', index=0), cuda=True, factor=True, validate=True, shuffle_unobserved=True, skip_first=True, use_encoder=False, time='20221109-163905', num_GPU=1, batch_size_multiGPU=32, log_path='logs\\20221109-163905')
None
DataParallel(
  (module): MLPDecoder(
    (msg_fc1): ModuleList(
      (0): Linear(in_features=20, out_features=256, bias=True)
      (1): Linear(in_features=20, out_features=256, bias=True)
    )
    (msg_fc2): ModuleList(
      (0): Linear(in_features=256, out_features=256, bias=True)
      (1): Linear(in_features=256, out_features=256, bias=True)
    )
    (out_fc1): Linear(in_features=266, out_features=256, bias=True)
    (out_fc2): Linear(in_features=256, out_features=256, bias=True)
    (out_fc3): Linear(in_features=256, out_features=10, bias=True)
  )
)
0 train	 	loss_kl -2.9161063194 	acc 0.4991284014 	auroc 0.4971047176 	loss_nll 15509436.4428571425 	loss_mse 0.0674323303 	loss 15509433.4714285713 	inference time 0.0370872361 	time: 1.8396s 	
56 validate	 	loss_kl -0.0130440500 	acc 0.4986931471 	auroc 0.4976009006 	loss_nll 595424.3151041666 	loss_mse 0.0025888013 	loss 595424.3151041666 	inference time 0.0660733183 	time: 3.7500s 	
57 train	 	loss_kl -0.0129919990 	acc 0.4976828231 	auroc 0.4961860620 	loss_nll 364152.1410714285 	loss_mse 0.0015832701 	loss 364152.1410714285 	inference time 0.0301183837 	time: 1.8091s 	
57 validate	 	loss_kl -0.0129450328 	acc 0.4986931471 	auroc 0.4978035959 	loss_nll 603724.0364583334 	loss_mse 0.0026248870 	loss 603724.0364583334 	inference time 0.0477887988 	time: 3.3423s 	
58 train	 	loss_kl -0.0129106369 	acc 0.4983843537 	auroc 0.4972520019 	loss_nll 355473.5241071429 	loss_mse 0.0015455370 	loss 355473.5241071429 	inference time 0.0302335807 	time: 1.8361s 	
58 validate	 	loss_kl -0.0127531952 	acc 0.4986931471 	auroc 0.4979173984 	loss_nll 652565.2916666666 	loss_mse 0.0028372402 	loss 652565.2916666666 	inference time 0.0431347092 	time: 3.3909s 	
59 train	 	loss_kl -0.0124948930 	acc 0.4986394558 	auroc 0.4976982965 	loss_nll 360563.7473214286 	loss_mse 0.0015676683 	loss 360563.7473214286 	inference time 0.0302043097 	time: 1.8071s 	
59 validate	 	loss_kl -0.0123219770 	acc 0.4986931471 	auroc 0.4981277034 	loss_nll 613028.4010416666 	loss_mse 0.0026653407 	loss 613028.4010416666 	inference time 0.0495370030 	time: 3.4077s 	
60 train	 	loss_kl -0.0120795164 	acc 0.4987032313 	auroc 0.4979566606 	loss_nll 353355.1901785714 	loss_mse 0.0015363268 	loss 353355.1901785714 	inference time 0.0298341955 	time: 1.8062s 	
60 validate	 	loss_kl -0.0117030236 	acc 0.4986931471 	auroc 0.4983799080 	loss_nll 676218.2578125000 	loss_mse 0.0029400793 	loss 676218.2578125000 	inference time 0.0423805912 	time: 3.3431s 	
61 train	 	loss_kl -0.0115330855 	acc 0.4994047619 	auroc 0.4985508044 	loss_nll 354989.3437500000 	loss_mse 0.0015434318 	loss 354989.3437500000 	inference time 0.0308604309 	time: 1.8440s 	
61 validate	 	loss_kl -0.0114371144 	acc 0.4986931471 	auroc 0.4977024199 	loss_nll 656514.5260416666 	loss_mse 0.0028544108 	loss 656514.5260416666 	inference time 0.0452954570 	time: 3.3889s 	
62 train	 	loss_kl -0.0113579761 	acc 0.4986394558 	auroc 0.4976948954 	loss_nll 359749.9732142857 	loss_mse 0.0015641302 	loss 359749.9732142857 	inference time 0.0311736584 	time: 1.8450s 	
62 validate	 	loss_kl -0.0112673126 	acc 0.4986931471 	auroc 0.4975080118 	loss_nll 663211.0104166666 	loss_mse 0.0028835259 	loss 663211.0104166666 	inference time 0.0521100163 	time: 3.4448s 	
63 train	 	loss_kl -0.0110500655 	acc 0.4992772109 	auroc 0.4982641520 	loss_nll 369156.8964285714 	loss_mse 0.0016050299 	loss 369156.8964285714 	inference time 0.0303190095 	time: 1.7922s 	
63 validate	 	loss_kl -0.0108011803 	acc 0.4986931471 	auroc 0.4980459569 	loss_nll 642983.9713541666 	loss_mse 0.0027955824 	loss 642983.9713541666 	inference time 0.0539395213 	time: 3.3879s 	
64 train	 	loss_kl -0.0104247249 	acc 0.4986394558 	auroc 0.4977582567 	loss_nll 360345.1366071429 	loss_mse 0.0015667179 	loss 360345.1366071429 	inference time 0.0308603287 	time: 1.8460s 	
64 validate	 	loss_kl -0.0101975817 	acc 0.4986931471 	auroc 0.4980473405 	loss_nll 624516.8802083334 	loss_mse 0.0027152906 	loss 624516.8802083334 	inference time 0.0549545487 	time: 3.3670s 	
65 train	 	loss_kl -0.0099670447 	acc 0.4995960884 	auroc 0.4990107422 	loss_nll 346772.2339285715 	loss_mse 0.0015077053 	loss 346772.2339285715 	inference time 0.0319722244 	time: 1.9079s 	
65 validate	 	loss_kl -0.0098401438 	acc 0.4986931471 	auroc 0.4985752499 	loss_nll 627767.1588541666 	loss_mse 0.0027294222 	loss 627767.1588541666 	inference time 0.0503676732 	time: 3.4059s 	
66 train	 	loss_kl -0.0097625723 	acc 0.4985756803 	auroc 0.4980874296 	loss_nll 348071.8428571429 	loss_mse 0.0015133558 	loss 348071.8428571429 	inference time 0.0301481179 	time: 1.8041s 	
66 validate	 	loss_kl -0.0096125902 	acc 0.4986931471 	auroc 0.4987620220 	loss_nll 631606.8750000000 	loss_mse 0.0027461168 	loss 631606.8750000000 	inference time 0.0424721440 	time: 3.3550s 	
67 train	 	loss_kl -0.0095352369 	acc 0.4991496599 	auroc 0.4986522240 	loss_nll 341590.3508928571 	loss_mse 0.0014851753 	loss 341590.3500000000 	inference time 0.0311431067 	time: 1.8440s 	
67 validate	 	loss_kl -0.0094972729 	acc 0.4986931471 	auroc 0.4983052276 	loss_nll 609046.3906250000 	loss_mse 0.0026480276 	loss 609046.3906250000 	inference time 0.0662394961 	time: 3.3760s 	
68 train	 	loss_kl -0.0093465193 	acc 0.4995323129 	auroc 0.4997194360 	loss_nll 343033.2437500000 	loss_mse 0.0014914488 	loss 343033.2437500000 	inference time 0.0319148881 	time: 1.8959s 	
68 validate	 	loss_kl -0.0092391511 	acc 0.4986931471 	auroc 0.4975943995 	loss_nll 619699.3541666666 	loss_mse 0.0026943448 	loss 619699.3541666666 	inference time 0.0437996586 	time: 3.3620s 	
69 train	 	loss_kl -0.0091148831 	acc 0.4988307823 	auroc 0.4986600204 	loss_nll 337762.3133928571 	loss_mse 0.0014685317 	loss 337762.3133928571 	inference time 0.0311115878 	time: 1.8658s 	
69 validate	 	loss_kl -0.0089986157 	acc 0.4986931471 	auroc 0.4972709252 	loss_nll 654718.4739583334 	loss_mse 0.0028466019 	loss 654718.4739583334 	inference time 0.0501637061 	time: 3.4059s 	
70 train	 	loss_kl -0.0088988417 	acc 0.4987670068 	auroc 0.4984605895 	loss_nll 338270.2357142857 	loss_mse 0.0014707400 	loss 338270.2357142857 	inference time 0.0304899488 	time: 1.8391s 	
70 validate	 	loss_kl -0.0088172463 	acc 0.4986931471 	auroc 0.4971630933 	loss_nll 667111.1510416666 	loss_mse 0.0029004831 	loss 667111.1510416666 	inference time 0.0502821406 	time: 3.3341s 	
71 train	 	loss_kl -0.0087431605 	acc 0.4991496599 	auroc 0.4994364745 	loss_nll 327511.2982142857 	loss_mse 0.0014239621 	loss 327511.2982142857 	inference time 0.0299485002 	time: 1.7942s 	
71 validate	 	loss_kl -0.0085878661 	acc 0.4986931471 	auroc 0.4973118336 	loss_nll 645775.8333333334 	loss_mse 0.0028077208 	loss 645775.8333333334 	inference time 0.0558515986 	time: 3.3401s 	
72 train	 	loss_kl -0.0085293105 	acc 0.4978103741 	auroc 0.4981390398 	loss_nll 336564.3607142857 	loss_mse 0.0014633232 	loss 336564.3607142857 	inference time 0.0309743132 	time: 1.8461s 	
72 validate	 	loss_kl -0.0085103111 	acc 0.4986931471 	auroc 0.4975526191 	loss_nll 615373.7317708334 	loss_mse 0.0026755378 	loss 615373.7317708334 	inference time 0.0574295719 	time: 3.4338s 	
73 train	 	loss_kl -0.0085180442 	acc 0.4992134354 	auroc 0.4990132951 	loss_nll 337250.0017857143 	loss_mse 0.0014663043 	loss 337250.0017857143 	inference time 0.0331685407 	time: 1.9667s 	
73 validate	 	loss_kl -0.0085157053 	acc 0.4986931471 	auroc 0.4975250817 	loss_nll 627447.7760416666 	loss_mse 0.0027280337 	loss 627447.7760416666 	inference time 0.0507808924 	time: 3.4986s 	
74 train	 	loss_kl -0.0084203319 	acc 0.4997236395 	auroc 0.4995758807 	loss_nll 333373.6383928572 	loss_mse 0.0014494505 	loss 333373.6383928572 	inference time 0.0327971595 	time: 1.9418s 	
74 validate	 	loss_kl -0.0083726236 	acc 0.4986931471 	auroc 0.4980235614 	loss_nll 658856.2109375000 	loss_mse 0.0028645920 	loss 658856.2109375000 	inference time 0.0546868841 	time: 3.6522s 	
75 train	 	loss_kl -0.0082897015 	acc 0.4988945578 	auroc 0.4984510521 	loss_nll 328996.6964285714 	loss_mse 0.0014304203 	loss 328996.6959821429 	inference time 0.0335674354 	time: 1.9967s 	
75 validate	 	loss_kl -0.0080599635 	acc 0.4986931471 	auroc 0.4980906160 	loss_nll 692627.7395833334 	loss_mse 0.0030114248 	loss 692627.7395833334 	inference time 0.0452129245 	time: 3.5266s 	
76 train	 	loss_kl -0.0079858329 	acc 0.4993409864 	auroc 0.4990184254 	loss_nll 338456.4526785715 	loss_mse 0.0014715497 	loss 338456.4526785715 	inference time 0.0331400190 	time: 1.9588s 	
76 validate	 	loss_kl -0.0079689166 	acc 0.4986931471 	auroc 0.4980984406 	loss_nll 744838.1145833334 	loss_mse 0.0032384263 	loss 744838.1145833334 	inference time 0.0469064116 	time: 3.6701s 	
77 train	 	loss_kl -0.0078176561 	acc 0.4988307823 	auroc 0.4981521395 	loss_nll 337728.9571428571 	loss_mse 0.0014683867 	loss 337728.9571428571 	inference time 0.0321425302 	time: 1.8989s 	
77 validate	 	loss_kl -0.0075681125 	acc 0.4986931471 	auroc 0.4979307062 	loss_nll 727593.1979166666 	loss_mse 0.0031634484 	loss 727593.1979166666 	inference time 0.0498665571 	time: 3.5375s 	
78 train	 	loss_kl -0.0073941015 	acc 0.4996598639 	auroc 0.4987157776 	loss_nll 336163.2151785714 	loss_mse 0.0014615791 	loss 336163.2151785714 	inference time 0.0351621219 	time: 2.1093s 	
78 validate	 	loss_kl -0.0073399319 	acc 0.4986931471 	auroc 0.4978610386 	loss_nll 706674.1875000000 	loss_mse 0.0030724963 	loss 706674.1875000000 	inference time 0.0580946604 	time: 3.5994s 	
79 train	 	loss_kl -0.0070975649 	acc 0.4978741497 	auroc 0.4967625848 	loss_nll 339424.9580357143 	loss_mse 0.0014757606 	loss 339424.9580357143 	inference time 0.0337096759 	time: 2.0336s 	
79 validate	 	loss_kl -0.0068771513 	acc 0.4986931471 	auroc 0.4979151163 	loss_nll 737412.2916666666 	loss_mse 0.0032061402 	loss 737412.2916666666 	inference time 0.0437996189 	time: 3.5515s 	
80 train	 	loss_kl -0.0068693393 	acc 0.4983205782 	auroc 0.4975483129 	loss_nll 351012.6303571428 	loss_mse 0.0015261417 	loss 351012.6303571428 	inference time 0.0306043421 	time: 1.8391s 	
80 validate	 	loss_kl -0.0067877238 	acc 0.4986931471 	auroc 0.4981257604 	loss_nll 697951.8567708334 	loss_mse 0.0030345730 	loss 697951.8567708334 	inference time 0.0583439867 	time: 3.3540s 	
81 train	 	loss_kl -0.0067520098 	acc 0.4986394558 	auroc 0.4980766656 	loss_nll 325431.9406250000 	loss_mse 0.0014149214 	loss 325431.9406250000 	inference time 0.0317713533 	time: 1.9059s 	
81 validate	 	loss_kl -0.0066901320 	acc 0.4986931471 	auroc 0.4981767797 	loss_nll 659853.8177083334 	loss_mse 0.0028689295 	loss 659853.8177083334 	inference time 0.0664894581 	time: 3.4009s 	
82 train	 	loss_kl -0.0065606164 	acc 0.4984481293 	auroc 0.4970247275 	loss_nll 318516.5267857143 	loss_mse 0.0013848544 	loss 318516.5267857143 	inference time 0.0296066897 	time: 1.7922s 	
82 validate	 	loss_kl -0.0064028003 	acc 0.4986931471 	auroc 0.4978494732 	loss_nll 650426.1744791666 	loss_mse 0.0028279397 	loss 650426.1744791666 	inference time 0.0387296875 	time: 3.3391s 	
83 train	 	loss_kl -0.0062512021 	acc 0.4988307823 	auroc 0.4969467708 	loss_nll 312514.6852678572 	loss_mse 0.0013587594 	loss 312514.6852678572 	inference time 0.0300911563 	time: 1.8022s 	
83 validate	 	loss_kl -0.0060994574 	acc 0.4986931471 	auroc 0.4979970845 	loss_nll 672716.6536458334 	loss_mse 0.0029248548 	loss 672716.6536458334 	inference time 0.0439657966 	time: 3.3344s 	
84 train	 	loss_kl -0.0060670255 	acc 0.4997236395 	auroc 0.4985242995 	loss_nll 315351.8058035714 	loss_mse 0.0013710947 	loss 315351.8058035714 	inference time 0.0309449468 	time: 1.8390s 	
84 validate	 	loss_kl -0.0059941914 	acc 0.4986931471 	auroc 0.4979970845 	loss_nll 627740.1562500000 	loss_mse 0.0027293049 	loss 627740.1562500000 	inference time 0.0615019798 	time: 3.3441s 	
85 train	 	loss_kl -0.0059797564 	acc 0.4981292517 	auroc 0.4968977952 	loss_nll 321950.9348214286 	loss_mse 0.0013997866 	loss 321950.9348214286 	inference time 0.0315433366 	time: 1.8610s 	
85 validate	 	loss_kl -0.0059476326 	acc 0.4986931471 	auroc 0.4970109369 	loss_nll 677657.7135416666 	loss_mse 0.0029463377 	loss 677657.7135416666 	inference time 0.0447159410 	time: 3.3331s 	
86 train	 	loss_kl -0.0059608987 	acc 0.4986394558 	auroc 0.4975539491 	loss_nll 319180.2205357143 	loss_mse 0.0013877400 	loss 319180.2205357143 	inference time 0.0309744494 	time: 1.8291s 	
86 validate	 	loss_kl -0.0060094245 	acc 0.4986931471 	auroc 0.4967061119 	loss_nll 644992.8906250000 	loss_mse 0.0028043168 	loss 644992.8906250000 	inference time 0.0492850145 	time: 3.3710s 	
87 train	 	loss_kl -0.0059827580 	acc 0.4981292517 	auroc 0.4974812424 	loss_nll 327794.9937500000 	loss_mse 0.0014251955 	loss 327794.9937500000 	inference time 0.0303187438 	time: 1.8151s 	
87 validate	 	loss_kl -0.0059395181 	acc 0.4986931471 	auroc 0.4964854145 	loss_nll 640595.6093750000 	loss_mse 0.0027851981 	loss 640595.6093750000 	inference time 0.0540221532 	time: 3.3371s 	
88 train	 	loss_kl -0.0058817134 	acc 0.4997874150 	auroc 0.4987147485 	loss_nll 331593.9080357143 	loss_mse 0.0014417125 	loss 331593.9080357143 	inference time 0.0291222981 	time: 1.7613s 	
88 validate	 	loss_kl -0.0058049094 	acc 0.4986931471 	auroc 0.4963671401 	loss_nll 692636.4062500000 	loss_mse 0.0030114625 	loss 692636.4062500000 	inference time 0.0591750344 	time: 3.3490s 	
89 train	 	loss_kl -0.0058140832 	acc 0.4990221088 	auroc 0.4978544460 	loss_nll 322504.5339285714 	loss_mse 0.0014021936 	loss 322504.5339285714 	inference time 0.0325138773 	time: 1.9588s 	
89 validate	 	loss_kl -0.0058221733 	acc 0.4986931471 	auroc 0.4963970961 	loss_nll 757018.6927083334 	loss_mse 0.0032913854 	loss 757018.6927083334 	inference time 0.0414723953 	time: 3.3291s 	
90 train	 	loss_kl -0.0058311303 	acc 0.4992772109 	auroc 0.4982341178 	loss_nll 322126.6964285714 	loss_mse 0.0014005508 	loss 322126.6964285714 	inference time 0.0312308311 	time: 1.8700s 	
90 validate	 	loss_kl -0.0058389116 	acc 0.4986931471 	auroc 0.4965249154 	loss_nll 640237.1770833334 	loss_mse 0.0027836398 	loss 640237.1770833334 	inference time 0.0419710676 	time: 3.2533s 	
91 train	 	loss_kl -0.0056310477 	acc 0.4985756803 	auroc 0.4967772261 	loss_nll 315399.7491071429 	loss_mse 0.0013713032 	loss 315399.7491071429 	inference time 0.0306325368 	time: 1.8221s 	
91 validate	 	loss_kl -0.0054494673 	acc 0.4986931471 	auroc 0.4963127434 	loss_nll 704087.0807291666 	loss_mse 0.0030612479 	loss 704087.0807291666 	inference time 0.0501990914 	time: 3.3391s 	
92 train	 	loss_kl -0.0053933141 	acc 0.4981930272 	auroc 0.4976120064 	loss_nll 300831.9754464286 	loss_mse 0.0013079651 	loss 300831.9754464286 	inference time 0.0300054891 	time: 1.7812s 	
92 validate	 	loss_kl -0.0054050810 	acc 0.4986931471 	auroc 0.4964335340 	loss_nll 658743.3802083334 	loss_mse 0.0028641016 	loss 658743.3802083334 	inference time 0.0594244401 	time: 3.2683s 	
93 train	 	loss_kl -0.0054824104 	acc 0.4994685374 	auroc 0.4981152367 	loss_nll 304298.8415178572 	loss_mse 0.0013230384 	loss 304298.8415178572 	inference time 0.0315443993 	time: 1.8720s 	
93 validate	 	loss_kl -0.0055264975 	acc 0.4986931471 	auroc 0.4963201554 	loss_nll 695887.1640625000 	loss_mse 0.0030255961 	loss 695887.1640625000 	inference time 0.0551857750 	time: 3.3101s 	
94 train	 	loss_kl -0.0055307345 	acc 0.4988945578 	auroc 0.4980292690 	loss_nll 299310.3455357143 	loss_mse 0.0013013493 	loss 299310.3455357143 	inference time 0.0301470552 	time: 1.7932s 	
94 validate	 	loss_kl -0.0054879761 	acc 0.4986931471 	auroc 0.4964565506 	loss_nll 658981.4973958334 	loss_mse 0.0028651368 	loss 658981.4973958334 	inference time 0.0516119003 	time: 3.2503s 	
95 train	 	loss_kl -0.0054677493 	acc 0.4985756803 	auroc 0.4978299848 	loss_nll 304565.7419642857 	loss_mse 0.0013241988 	loss 304565.7419642857 	inference time 0.0309173720 	time: 1.8341s 	
95 validate	 	loss_kl -0.0054044788 	acc 0.4986931471 	auroc 0.4965591222 	loss_nll 658764.7526041666 	loss_mse 0.0028641944 	loss 658764.7526041666 	inference time 0.0389806827 	time: 3.2772s 	
96 train	 	loss_kl -0.0053607804 	acc 0.4983205782 	auroc 0.4978726851 	loss_nll 313186.1669642857 	loss_mse 0.0013616789 	loss 313186.1669642857 	inference time 0.0311734813 	time: 1.8720s 	
96 validate	 	loss_kl -0.0054260278 	acc 0.4986931471 	auroc 0.4964794868 	loss_nll 706496.5546875000 	loss_mse 0.0030717240 	loss 706496.5546875000 	inference time 0.0423034827 	time: 3.3441s 	
97 train	 	loss_kl -0.0053374895 	acc 0.4981292517 	auroc 0.4976751025 	loss_nll 312449.8218750000 	loss_mse 0.0013584774 	loss 312449.8218750000 	inference time 0.0312593324 	time: 1.9109s 	
97 validate	 	loss_kl -0.0052033900 	acc 0.4986931471 	auroc 0.4968737282 	loss_nll 746815.1223958334 	loss_mse 0.0032470221 	loss 746815.1223958334 	inference time 0.1865010858 	time: 4.8081s 	
98 train	 	loss_kl -0.0051300771 	acc 0.4976828231 	auroc 0.4972101229 	loss_nll 307480.3441964285 	loss_mse 0.0013368710 	loss 307480.3441964285 	inference time 0.0312308856 	time: 1.8560s 	
98 validate	 	loss_kl -0.0050543724 	acc 0.4986931471 	auroc 0.4970075104 	loss_nll 672890.1145833334 	loss_mse 0.0029256091 	loss 672890.1145833334 	inference time 0.0605047941 	time: 3.3451s 	
99 train	 	loss_kl -0.0049776347 	acc 0.4988945578 	auroc 0.4981795866 	loss_nll 297659.8870535714 	loss_mse 0.0012941734 	loss 297659.8870535714 	inference time 0.0310027940 	time: 1.8710s 	
99 validate	 	loss_kl -0.0048352140 	acc 0.4986931471 	auroc 0.4974386770 	loss_nll 697449.5963541666 	loss_mse 0.0030323893 	loss 697449.5963541666 	inference time 0.0556844473 	time: 3.3490s 	
Best Epoch: 0046
-------------------------------- 
--------Testing----------------- 
-------------------------------- 
loss_kl -0.0048352140 	acc 0.4986565807 	auroc 0.4961134451 	loss_nll 815229.5677083334 	loss_mse 0.0037055888 	loss 815229.5677083334 	inference time 0.0447968642 	
Data: _energy_DE_1d
Version: variational
Total Time: 00:11:23
