Namespace(seed=969491451, GPU_to_use=None, epochs=100, batch_size=16, lr=0.0005, lr_decay=200, gamma=0.5, training_samples=156, test_samples=52, shuffle_traindata=True, prediction_steps=10, encoder_hidden=256, decoder_hidden=256, encoder='mlp', decoder='mlp', prior=1, edge_types=2, dont_use_encoder=True, lr_z=0.1, global_temp=False, load_temperatures=False, alpha=2, num_cats=3, unobserved=0, model_unobserved=0, dont_shuffle_unobserved=False, teacher_forcing=0, suffix='_energy_all_7d', timesteps=168, num_atoms=28, dims=10, datadir='./data', save_folder='logs', expername='', sym_save_folder='../logs', load_folder='', test_time_adapt=False, lr_logits=0.01, num_tta_steps=100, dont_skip_first=False, temp=0.5, hard=False, no_validate=False, no_cuda=False, var=5e-07, encoder_dropout=0.0, decoder_dropout=0.0, no_factor=False, f='C:\\Users\\GwenH\\AppData\\Roaming\\jupyter\\runtime\\kernel-204e35d8-5abf-4cde-8c16-c5199476a4e0.json', test=True, device=device(type='cuda', index=0), cuda=True, factor=True, validate=True, shuffle_unobserved=True, skip_first=True, use_encoder=False, time='20221109-223004', num_GPU=1, batch_size_multiGPU=16, log_path='logs\\20221109-223004')
None
DataParallel(
  (module): MLPDecoder(
    (msg_fc1): ModuleList(
      (0): Linear(in_features=20, out_features=256, bias=True)
      (1): Linear(in_features=20, out_features=256, bias=True)
    )
    (msg_fc2): ModuleList(
      (0): Linear(in_features=256, out_features=256, bias=True)
      (1): Linear(in_features=256, out_features=256, bias=True)
    )
    (out_fc1): Linear(in_features=266, out_features=256, bias=True)
    (out_fc2): Linear(in_features=256, out_features=256, bias=True)
    (out_fc3): Linear(in_features=256, out_features=10, bias=True)
  )
)
0 train	 	loss_kl -14.0293125153 	acc 0.5016506834 	auroc 0.5029580094 	loss_nll 1367245913.5999999046 	loss_mse 0.8187101424 	loss 1367245913.5999999046 	inference time 0.5939139605 	time: 8.0235s 	
55 validate	 	loss_kl -10.0835638046 	acc 0.5048983135 	auroc 0.5046609771 	loss_nll 19126482.0000000000 	loss_mse 0.0114529831 	loss 19126472.0000000000 	inference time 0.5413026810 	time: 5.3766s 	
56 train	 	loss_kl -10.0679593086 	acc 0.5003554894 	auroc 0.5028047469 	loss_nll 12470799.5000000000 	loss_mse 0.0074675444 	loss 12470789.5000000000 	inference time 0.6061789751 	time: 8.6578s 	
56 validate	 	loss_kl -10.0491669178 	acc 0.5048983135 	auroc 0.5046101270 	loss_nll 18668237.0000000000 	loss_mse 0.0111785850 	loss 18668227.0000000000 	inference time 0.5455403328 	time: 5.4035s 	
57 train	 	loss_kl -10.0346872330 	acc 0.5002011684 	auroc 0.5026380529 	loss_nll 12329887.0000000000 	loss_mse 0.0073831658 	loss 12329877.0000000000 	inference time 0.6130600929 	time: 8.7626s 	
57 validate	 	loss_kl -10.0165090561 	acc 0.5053530093 	auroc 0.5045577455 	loss_nll 18629365.0000000000 	loss_mse 0.0111553082 	loss 18629355.0000000000 	inference time 0.5799485445 	time: 5.3277s 	
58 train	 	loss_kl -10.0011224747 	acc 0.5000385802 	auroc 0.5025610450 	loss_nll 12089783.3000000007 	loss_mse 0.0072393910 	loss 12089773.3000000007 	inference time 0.6174487352 	time: 8.7655s 	
58 validate	 	loss_kl -9.9822568893 	acc 0.5054770172 	auroc 0.5045076615 	loss_nll 17874133.0000000000 	loss_mse 0.0107030733 	loss 17874123.0000000000 	inference time 0.5462881327 	time: 5.5791s 	
59 train	 	loss_kl -9.9668911934 	acc 0.5002700617 	auroc 0.5029283824 	loss_nll 11971505.1999999993 	loss_mse 0.0071685660 	loss 11971495.1999999993 	inference time 0.6124625444 	time: 8.5950s 	
59 validate	 	loss_kl -9.9481773376 	acc 0.5057250331 	auroc 0.5044362497 	loss_nll 18605262.7500000000 	loss_mse 0.0111408753 	loss 18605252.7500000000 	inference time 0.5619961023 	time: 5.4773s 	
60 train	 	loss_kl -9.9333197594 	acc 0.5001680996 	auroc 0.5029547507 	loss_nll 11895253.6999999993 	loss_mse 0.0071229062 	loss 11895243.6999999993 	inference time 0.6258262634 	time: 8.8034s 	
60 validate	 	loss_kl -9.9159135818 	acc 0.5059317130 	auroc 0.5043451548 	loss_nll 17874568.7500000000 	loss_mse 0.0107033341 	loss 17874558.7500000000 	inference time 0.5432960391 	time: 5.4245s 	
61 train	 	loss_kl -9.9010604858 	acc 0.5004106041 	auroc 0.5028551419 	loss_nll 11737996.0000000000 	loss_mse 0.0070287398 	loss 11737986.0000000000 	inference time 0.6235322714 	time: 8.7745s 	
61 validate	 	loss_kl -9.8832988739 	acc 0.5058077050 	auroc 0.5043058939 	loss_nll 18251970.5000000000 	loss_mse 0.0109293230 	loss 18251960.5000000000 	inference time 0.5280867815 	time: 5.4185s 	
62 train	 	loss_kl -9.8692911148 	acc 0.5006531085 	auroc 0.5028745453 	loss_nll 11598685.4000000004 	loss_mse 0.0069453200 	loss 11598675.4000000004 	inference time 0.6369960546 	time: 8.8942s 	
62 validate	 	loss_kl -9.8518981934 	acc 0.5053943452 	auroc 0.5042623697 	loss_nll 18060056.0000000000 	loss_mse 0.0108144046 	loss 18060046.0000000000 	inference time 0.6108653545 	time: 5.4634s 	
63 train	 	loss_kl -9.8386350632 	acc 0.5007275132 	auroc 0.5027538870 	loss_nll 11476145.6999999993 	loss_mse 0.0068719433 	loss 11476135.6999999993 	inference time 0.6877614260 	time: 9.3819s 	
63 validate	 	loss_kl -9.8218550682 	acc 0.5054770172 	auroc 0.5042437818 	loss_nll 17314804.7500000000 	loss_mse 0.0103681465 	loss 17314794.7500000000 	inference time 0.5754606128 	time: 6.0099s 	
64 train	 	loss_kl -9.8077270508 	acc 0.5008404982 	auroc 0.5025876178 	loss_nll 11382117.0999999996 	loss_mse 0.0068156388 	loss 11382107.0999999996 	inference time 0.6877188206 	time: 9.4204s 	
64 validate	 	loss_kl -9.7903087139 	acc 0.5054770172 	auroc 0.5041667881 	loss_nll 17501633.7500000000 	loss_mse 0.0104800200 	loss 17501623.7500000000 	inference time 0.5370630622 	time: 5.6299s 	
65 train	 	loss_kl -9.7765492439 	acc 0.5006834215 	auroc 0.5025733920 	loss_nll 11253372.1999999993 	loss_mse 0.0067385459 	loss 11253362.1999999993 	inference time 0.6335244179 	time: 8.9422s 	
65 validate	 	loss_kl -9.7605485916 	acc 0.5052703373 	auroc 0.5041250131 	loss_nll 17350655.5000000000 	loss_mse 0.0103896139 	loss 17350645.5000000000 	inference time 0.5585060120 	time: 5.6160s 	
66 train	 	loss_kl -9.7485389709 	acc 0.5006420855 	auroc 0.5025798260 	loss_nll 11134695.8000000007 	loss_mse 0.0066674824 	loss 11134685.8000000007 	inference time 0.6360992908 	time: 8.9012s 	
66 validate	 	loss_kl -9.7326002121 	acc 0.5048983135 	auroc 0.5040789201 	loss_nll 16839416.7500000000 	loss_mse 0.0100834827 	loss 16839406.7500000000 	inference time 0.5490261912 	time: 5.4693s 	
67 train	 	loss_kl -9.7193552017 	acc 0.5006227954 	auroc 0.5024614588 	loss_nll 10983727.0000000000 	loss_mse 0.0065770821 	loss 10983717.0000000000 	inference time 0.6256269932 	time: 8.7775s 	
67 validate	 	loss_kl -9.7027525902 	acc 0.5037409061 	auroc 0.5039864626 	loss_nll 17860074.0000000000 	loss_mse 0.0106946547 	loss 17860064.0000000000 	inference time 0.5702248812 	time: 5.3656s 	
68 train	 	loss_kl -9.6887567520 	acc 0.5007247575 	auroc 0.5025583556 	loss_nll 10977878.6999999993 	loss_mse 0.0065735797 	loss 10977868.6999999993 	inference time 0.6385923624 	time: 8.9311s 	
68 validate	 	loss_kl -9.6722395420 	acc 0.5037822421 	auroc 0.5038960252 	loss_nll 16920334.0000000000 	loss_mse 0.0101319361 	loss 16920324.0000000000 	inference time 0.5592553616 	time: 5.3258s 	
69 train	 	loss_kl -9.6594753265 	acc 0.5008184524 	auroc 0.5027860957 	loss_nll 10821260.1999999993 	loss_mse 0.0064797966 	loss 10821250.1999999993 	inference time 0.6383931875 	time: 8.9072s 	
69 validate	 	loss_kl -9.6446895599 	acc 0.5037822421 	auroc 0.5038496579 	loss_nll 16941583.2500000000 	loss_mse 0.0101446602 	loss 16941573.2500000000 	inference time 0.5482838154 	time: 5.4642s 	
70 train	 	loss_kl -9.6324914932 	acc 0.5007385362 	auroc 0.5026036500 	loss_nll 10900377.9000000004 	loss_mse 0.0065271719 	loss 10900367.9000000004 	inference time 0.6757926464 	time: 9.3799s 	
70 validate	 	loss_kl -9.6176178455 	acc 0.5037822421 	auroc 0.5038510791 	loss_nll 16324364.7500000000 	loss_mse 0.0097750688 	loss 16324354.7500000000 	inference time 0.5914185047 	time: 6.0229s 	
71 train	 	loss_kl -9.6057418823 	acc 0.5006861772 	auroc 0.5027858987 	loss_nll 10798265.0000000000 	loss_mse 0.0064660272 	loss 10798255.0000000000 	inference time 0.6888571501 	time: 9.4836s 	
71 validate	 	loss_kl -9.5908665657 	acc 0.5041542659 	auroc 0.5038173987 	loss_nll 17010273.5000000000 	loss_mse 0.0101857928 	loss 17010263.5000000000 	inference time 0.5824419856 	time: 5.6190s 	
72 train	 	loss_kl -9.5783184052 	acc 0.5006200397 	auroc 0.5026241053 	loss_nll 10701258.3000000007 	loss_mse 0.0064079390 	loss 10701248.3000000007 	inference time 0.6489633322 	time: 8.9211s 	
72 validate	 	loss_kl -9.5620536804 	acc 0.5042369378 	auroc 0.5037840508 	loss_nll 16132955.0000000000 	loss_mse 0.0096604519 	loss 16132945.0000000000 	inference time 0.5719702244 	time: 5.5152s 	
73 train	 	loss_kl -9.5481733322 	acc 0.5008570326 	auroc 0.5025474920 	loss_nll 10593301.8000000007 	loss_mse 0.0063432944 	loss 10593291.8000000007 	inference time 0.6483667850 	time: 9.1386s 	
73 validate	 	loss_kl -9.5314066410 	acc 0.5043609458 	auroc 0.5037132955 	loss_nll 16311059.5000000000 	loss_mse 0.0097671011 	loss 16311049.5000000000 	inference time 0.5924162269 	time: 5.4464s 	
74 train	 	loss_kl -9.5169023514 	acc 0.5006420855 	auroc 0.5025373808 	loss_nll 10525570.3000000007 	loss_mse 0.0063027365 	loss 10525560.3000000007 	inference time 0.6414843082 	time: 8.9950s 	
74 validate	 	loss_kl -9.5001811981 	acc 0.5044849537 	auroc 0.5036599308 	loss_nll 16460160.2500000000 	loss_mse 0.0098563822 	loss 16460150.2500000000 	inference time 0.5874282718 	time: 5.7267s 	
75 train	 	loss_kl -9.4873761177 	acc 0.5009369489 	auroc 0.5025767080 	loss_nll 10323160.0000000000 	loss_mse 0.0061815327 	loss 10323150.9000000004 	inference time 0.7460286617 	time: 9.8200s 	
75 validate	 	loss_kl -9.4717941284 	acc 0.5044849537 	auroc 0.5035985825 	loss_nll 16023238.7500000000 	loss_mse 0.0095947534 	loss 16023229.5000000000 	inference time 0.6657193303 	time: 6.9793s 	
76 train	 	loss_kl -9.4599091530 	acc 0.5007468034 	auroc 0.5027205506 	loss_nll 10312461.3000000007 	loss_mse 0.0061751263 	loss 10312452.3000000007 	inference time 0.7206696272 	time: 9.7110s 	
76 validate	 	loss_kl -9.4452476501 	acc 0.5044849537 	auroc 0.5035727704 	loss_nll 15524955.0000000000 	loss_mse 0.0092963798 	loss 15524945.7500000000 	inference time 0.6161023378 	time: 6.0767s 	
77 train	 	loss_kl -9.4332467079 	acc 0.5007468034 	auroc 0.5025372178 	loss_nll 10190491.6999999993 	loss_mse 0.0061020908 	loss 10190482.6999999993 	inference time 0.7737899542 	time: 10.2222s 	
77 validate	 	loss_kl -9.4198112488 	acc 0.5045262897 	auroc 0.5035384323 	loss_nll 15628277.5000000000 	loss_mse 0.0093582494 	loss 15628268.2500000000 	inference time 0.6879099011 	time: 6.8038s 	
78 train	 	loss_kl -9.4096507072 	acc 0.5009452160 	auroc 0.5024884715 	loss_nll 10127527.0000000000 	loss_mse 0.0060643872 	loss 10127518.0000000000 	inference time 0.7590698481 	time: 10.1728s 	
78 validate	 	loss_kl -9.3960373402 	acc 0.5045262897 	auroc 0.5035172170 	loss_nll 15681032.7500000000 	loss_mse 0.0093898394 	loss 15681023.5000000000 	inference time 0.7168319821 	time: 7.0521s 	
79 train	 	loss_kl -9.3844410896 	acc 0.5011188272 	auroc 0.5026123708 	loss_nll 9990913.1999999993 	loss_mse 0.0059825826 	loss 9990904.1999999993 	inference time 0.7589699745 	time: 10.1149s 	
79 validate	 	loss_kl -9.3696391582 	acc 0.5045262897 	auroc 0.5034764264 	loss_nll 15516571.2500000000 	loss_mse 0.0092913596 	loss 15516562.0000000000 	inference time 0.6587383151 	time: 6.5006s 	
80 train	 	loss_kl -9.3586329460 	acc 0.5008983686 	auroc 0.5024481519 	loss_nll 9886187.1999999993 	loss_mse 0.0059198724 	loss 9886178.1999999993 	inference time 0.7320418835 	time: 9.8447s 	
80 validate	 	loss_kl -9.3455791473 	acc 0.5040302579 	auroc 0.5034484281 	loss_nll 15866769.2500000000 	loss_mse 0.0095010591 	loss 15866760.0000000000 	inference time 0.6425315142 	time: 6.5106s 	
81 train	 	loss_kl -9.3348329544 	acc 0.5011601631 	auroc 0.5025258230 	loss_nll 9813128.1999999993 	loss_mse 0.0058761243 	loss 9813119.1999999993 	inference time 0.7341373444 	time: 9.9404s 	
81 validate	 	loss_kl -9.3218784332 	acc 0.5034102183 	auroc 0.5034505063 	loss_nll 15208542.7500000000 	loss_mse 0.0091069113 	loss 15208533.5000000000 	inference time 0.6293163896 	time: 6.4837s 	
82 train	 	loss_kl -9.3119626999 	acc 0.5010030864 	auroc 0.5024771477 	loss_nll 9796042.9000000004 	loss_mse 0.0058658937 	loss 9796033.9000000004 	inference time 0.7569749355 	time: 10.0661s 	
82 validate	 	loss_kl -9.2997026443 	acc 0.5034102183 	auroc 0.5034275385 	loss_nll 15009151.2500000000 	loss_mse 0.0089875153 	loss 15009142.0000000000 	inference time 0.6377944946 	time: 6.4857s 	
83 train	 	loss_kl -9.2897043228 	acc 0.5010774912 	auroc 0.5024862412 	loss_nll 9693251.0000000000 	loss_mse 0.0058043418 	loss 9693242.0000000000 	inference time 0.7441094398 	time: 9.8915s 	
83 validate	 	loss_kl -9.2770957947 	acc 0.5034515542 	auroc 0.5034090577 	loss_nll 14750498.5000000000 	loss_mse 0.0088326335 	loss 14750489.2500000000 	inference time 0.6637248397 	time: 6.5395s 	
84 train	 	loss_kl -9.2659404755 	acc 0.5008046737 	auroc 0.5025493852 	loss_nll 9601088.5999999996 	loss_mse 0.0057491549 	loss 9601079.5999999996 	inference time 0.7453063726 	time: 9.8866s 	
84 validate	 	loss_kl -9.2530593872 	acc 0.5034515542 	auroc 0.5033771249 	loss_nll 15445574.0000000000 	loss_mse 0.0092488463 	loss 15445564.7500000000 	inference time 0.6495125890 	time: 6.5076s 	
85 train	 	loss_kl -9.2423242569 	acc 0.5008404982 	auroc 0.5023365265 	loss_nll 9583799.9000000004 	loss_mse 0.0057388020 	loss 9583790.9000000004 	inference time 0.7469029903 	time: 10.0202s 	
85 validate	 	loss_kl -9.2285299301 	acc 0.5034515542 	auroc 0.5033625236 	loss_nll 14772051.0000000000 	loss_mse 0.0088455391 	loss 14772041.7500000000 	inference time 0.6422819495 	time: 6.4787s 	
86 train	 	loss_kl -9.2178352356 	acc 0.5010747354 	auroc 0.5025705228 	loss_nll 9510124.6999999993 	loss_mse 0.0056946853 	loss 9510115.6999999993 	inference time 0.7589705706 	time: 10.0421s 	
86 validate	 	loss_kl -9.2049531937 	acc 0.5035342262 	auroc 0.5033538322 	loss_nll 15214154.2500000000 	loss_mse 0.0091102717 	loss 15214145.0000000000 	inference time 0.6627275944 	time: 6.6073s 	
87 train	 	loss_kl -9.1950602531 	acc 0.5007385362 	auroc 0.5026075799 	loss_nll 9474297.5000000000 	loss_mse 0.0056732321 	loss 9474288.5000000000 	inference time 0.7530858040 	time: 10.0212s 	
87 validate	 	loss_kl -9.1828117371 	acc 0.5035342262 	auroc 0.5033377571 	loss_nll 14873366.2500000000 	loss_mse 0.0089062070 	loss 14873357.0000000000 	inference time 0.6465198994 	time: 6.4767s 	
88 train	 	loss_kl -9.1730591774 	acc 0.5006365741 	auroc 0.5025334671 	loss_nll 9337574.6999999993 	loss_mse 0.0055913621 	loss 9337565.6999999993 	inference time 0.7489971638 	time: 9.9095s 	
88 validate	 	loss_kl -9.1611289978 	acc 0.5035342262 	auroc 0.5033010129 	loss_nll 14907871.0000000000 	loss_mse 0.0089268690 	loss 14907862.0000000000 	inference time 0.6328066587 	time: 6.6323s 	
89 train	 	loss_kl -9.1502195358 	acc 0.5006806658 	auroc 0.5023408525 	loss_nll 9374326.0999999996 	loss_mse 0.0056133688 	loss 9374317.0999999996 	inference time 0.7405198812 	time: 9.9324s 	
89 validate	 	loss_kl -9.1367158890 	acc 0.5034515542 	auroc 0.5032566173 	loss_nll 14341265.7500000000 	loss_mse 0.0085875841 	loss 14341256.7500000000 	inference time 0.6195924878 	time: 6.6642s 	
90 train	 	loss_kl -9.1252882957 	acc 0.5011381173 	auroc 0.5023688557 	loss_nll 9341899.0000000000 	loss_mse 0.0055939514 	loss 9341890.0000000000 	inference time 0.7422130585 	time: 9.8895s 	
90 validate	 	loss_kl -9.1116142273 	acc 0.5034102183 	auroc 0.5032445888 	loss_nll 14173238.5000000000 	loss_mse 0.0084869686 	loss 14173229.5000000000 	inference time 0.6669659615 	time: 6.5026s 	
91 train	 	loss_kl -9.1010472298 	acc 0.5006834215 	auroc 0.5022103075 	loss_nll 9186789.4000000004 	loss_mse 0.0055010713 	loss 9186780.4000000004 	inference time 0.7403199911 	time: 9.8756s 	
91 validate	 	loss_kl -9.0882778168 	acc 0.5032035384 	auroc 0.5032267663 	loss_nll 14604428.2500000000 	loss_mse 0.0087451664 	loss 14604419.2500000000 	inference time 0.6178472042 	time: 6.5216s 	
92 train	 	loss_kl -9.0781176567 	acc 0.5008239638 	auroc 0.5025042522 	loss_nll 9276263.3000000007 	loss_mse 0.0055546484 	loss 9276254.3000000007 	inference time 0.7494951963 	time: 9.9893s 	
92 validate	 	loss_kl -9.0653190613 	acc 0.5032035384 	auroc 0.5032075768 	loss_nll 14497172.7500000000 	loss_mse 0.0086809414 	loss 14497163.7500000000 	inference time 0.6482660770 	time: 6.5684s 	
93 train	 	loss_kl -9.0547245026 	acc 0.5009149030 	auroc 0.5024161928 	loss_nll 9171067.0000000000 	loss_mse 0.0054916567 	loss 9171058.0000000000 	inference time 0.7486976385 	time: 9.9274s 	
93 validate	 	loss_kl -9.0415077209 	acc 0.5032035384 	auroc 0.5031906820 	loss_nll 14131069.2500000000 	loss_mse 0.0084617181 	loss 14131060.2500000000 	inference time 0.6380432248 	time: 6.5415s 	
94 train	 	loss_kl -9.0314816475 	acc 0.5009204145 	auroc 0.5025276643 	loss_nll 9030422.6999999993 	loss_mse 0.0054074387 	loss 9030413.6999999993 	inference time 0.7415168047 	time: 9.7808s 	
94 validate	 	loss_kl -9.0196952820 	acc 0.5032035384 	auroc 0.5031892621 	loss_nll 14229802.0000000000 	loss_mse 0.0085208387 	loss 14229793.0000000000 	inference time 0.6704568863 	time: 6.5076s 	
95 train	 	loss_kl -9.0100275993 	acc 0.5011050485 	auroc 0.5024023792 	loss_nll 9057073.5000000000 	loss_mse 0.0054233971 	loss 9057064.5000000000 	inference time 0.7557785749 	time: 10.0172s 	
95 validate	 	loss_kl -8.9977569580 	acc 0.5032448743 	auroc 0.5031607239 	loss_nll 13657609.2500000000 	loss_mse 0.0081782087 	loss 13657600.2500000000 	inference time 0.6679634452 	time: 6.7589s 	
96 train	 	loss_kl -8.9867642403 	acc 0.5010113536 	auroc 0.5026774812 	loss_nll 8950033.6999999993 	loss_mse 0.0053593014 	loss 8950024.6999999993 	inference time 0.7601669312 	time: 10.1149s 	
96 validate	 	loss_kl -8.9745140076 	acc 0.5029141865 	auroc 0.5031532889 	loss_nll 14448247.7500000000 	loss_mse 0.0086516453 	loss 14448238.7500000000 	inference time 0.6689608693 	time: 6.4647s 	
97 train	 	loss_kl -8.9653590202 	acc 0.5006668871 	auroc 0.5022242055 	loss_nll 8874419.6999999993 	loss_mse 0.0053140235 	loss 8874410.6999999993 	inference time 0.7450072765 	time: 9.8746s 	
97 validate	 	loss_kl -8.9542205334 	acc 0.5029141865 	auroc 0.5031678887 	loss_nll 13996481.7500000000 	loss_mse 0.0083811270 	loss 13996472.7500000000 	inference time 0.6567423940 	time: 6.4876s 	
98 train	 	loss_kl -8.9449096680 	acc 0.5006420855 	auroc 0.5023635261 	loss_nll 8819854.0999999996 	loss_mse 0.0052813496 	loss 8819845.0999999996 	inference time 0.7481984854 	time: 9.9304s 	
98 validate	 	loss_kl -8.9333610535 	acc 0.5027075066 	auroc 0.5031619282 	loss_nll 13591560.0000000000 	loss_mse 0.0081386592 	loss 13591551.0000000000 	inference time 0.6263251901 	time: 6.7490s 	
99 train	 	loss_kl -8.9234607697 	acc 0.5011050485 	auroc 0.5026322950 	loss_nll 8767562.6999999993 	loss_mse 0.0052500376 	loss 8767553.6999999993 	inference time 0.6906527519 	time: 9.3869s 	
99 validate	 	loss_kl -8.9112281799 	acc 0.5028315146 	auroc 0.5031739615 	loss_nll 13076792.0000000000 	loss_mse 0.0078304139 	loss 13076783.0000000000 	inference time 0.5659864545 	time: 5.6060s 	
Best Epoch: 0099
-------------------------------- 
--------Testing----------------- 
-------------------------------- 
loss_kl -8.9112279415 	acc 0.5000757826 	auroc 0.4959845247 	loss_nll 25231816.0000000000 	loss_mse 0.0151998890 	loss 25231808.0000000000 	inference time 0.5906701088 	
Data: _energy_all_7d
Version: variational
Total Time: 00:27:59
